## This file was generated by InflowWind_Driver on 31-Mar-2021 at 11:44:43.
## This file contains the wind velocity at a grid of points at each requested timestep
## It is arranged as blocks of X,Y,Z,U,V,W at each timestep
## Each block is separated by two blank lines for use in gnuplot
# 
#  Requested data:
#    Dimension             Range             Stepsize       Num. points
#   -------------------------------------------------------------------
#       X         -4.50    ->    4.50          1.00             10
#       Y         -4.50    ->    4.50          1.00             10
#       Z        145.50    ->  154.50          1.00             10
#       T          0.0000  ->    1.0000        0.1000           10     
# 
# 
#           X              Y              Z              U              V              W
#          (m)            (m)            (m)           (m/s)          (m/s)          (m/s)



# Time: 0
     2.5000000        2.5000000      149.5000000       16.821       -2.963       -0.723
     2.5000000        3.5000000      149.5000000       16.907       -2.570       -0.791
     2.5000000        4.5000000      149.5000000       16.994       -2.177       -0.860
     2.5000000       -4.5000000      150.5000000       17.958       -1.562       -2.642
     2.5000000       -3.5000000      150.5000000       17.697       -2.169       -2.196
     2.5000000       -2.5000000      150.5000000       17.437       -2.775       -1.749
     2.5000000       -1.5000000      150.5000000       17.176       -3.381       -1.303
     2.5000000       -0.5000000      150.5000000       16.915       -3.988       -0.856
     2.5000000        0.5000000      150.5000000       16.820       -4.082       -0.645
     2.5000000        1.5000000      150.5000000       16.888       -3.664       -0.668
     2.5000000        2.5000000      150.5000000       16.957       -3.246       -0.692
     2.5000000        3.5000000      150.5000000       17.026       -2.827       -0.716
     2.5000000        4.5000000      150.5000000       17.095       -2.409       -0.739
     2.5000000       -4.5000000      151.5000000       17.921       -1.426       -2.483
     2.5000000       -3.5000000      151.5000000       17.710       -1.980       -2.076
     2.5000000       -2.5000000      151.5000000       17.499       -2.535       -1.669
     2.5000000       -1.5000000      151.5000000       17.289       -3.089       -1.262
     2.5000000       -0.5000000      151.5000000       17.078       -3.643       -0.856
     2.5000000        0.5000000      151.5000000       17.001       -3.717       -0.658
     2.5000000        1.5000000      151.5000000       17.059       -3.311       -0.669
     2.5000000        2.5000000      151.5000000       17.117       -2.904       -0.680
     2.5000000        3.5000000      151.5000000       17.175       -2.498       -0.691
     2.5000000        4.5000000      151.5000000       17.232       -2.091       -0.702
     2.5000000       -4.5000000      152.5000000       17.884       -1.290       -2.323
     2.5000000       -3.5000000      152.5000000       17.723       -1.792       -1.956
     2.5000000       -2.5000000      152.5000000       17.562       -2.294       -1.589
     2.5000000       -1.5000000      152.5000000       17.401       -2.797       -1.222
     2.5000000       -0.5000000      152.5000000       17.240       -3.299       -0.855
     2.5000000        0.5000000      152.5000000       17.183       -3.353       -0.671
     2.5000000        1.5000000      152.5000000       17.230       -2.958       -0.670
     2.5000000        2.5000000      152.5000000       17.277       -2.563       -0.668
     2.5000000        3.5000000      152.5000000       17.323       -2.168       -0.667
     2.5000000        4.5000000      152.5000000       17.370       -1.773       -0.665
     2.5000000       -4.5000000      153.5000000       17.848       -1.154       -2.163
     2.5000000       -3.5000000      153.5000000       17.736       -1.604       -1.836
     2.5000000       -2.5000000      153.5000000       17.625       -2.054       -1.509
     2.5000000       -1.5000000      153.5000000       17.514       -2.504       -1.182
     2.5000000       -0.5000000      153.5000000       17.402       -2.955       -0.855
     2.5000000        0.5000000      153.5000000       17.364       -2.988       -0.684
     2.5000000        1.5000000      153.5000000       17.400       -2.605       -0.670
     2.5000000        2.5000000      153.5000000       17.436       -2.221       -0.656
     2.5000000        3.5000000      153.5000000       17.472       -1.838       -0.642
     2.5000000        4.5000000      153.5000000       17.508       -1.454       -0.628
     2.5000000       -4.5000000      154.5000000       17.811       -1.017       -2.003
     2.5000000       -3.5000000      154.5000000       17.749       -1.416       -1.716
     2.5000000       -2.5000000      154.5000000       17.688       -1.814       -1.428
     2.5000000       -1.5000000      154.5000000       17.626       -2.212       -1.141
     2.5000000       -0.5000000      154.5000000       17.564       -2.610       -0.854
     2.5000000        0.5000000      154.5000000       17.546       -2.623       -0.697
     2.5000000        1.5000000      154.5000000       17.571       -2.252       -0.671
     2.5000000        2.5000000      154.5000000       17.596       -1.880       -0.644
     2.5000000        3.5000000      154.5000000       17.621       -1.508       -0.618
     2.5000000        4.5000000      154.5000000       17.646       -1.136       -0.591
     3.5000000       -4.5000000      145.5000000       17.147       -2.353       -1.657
     3.5000000       -3.5000000      145.5000000       16.952       -1.886       -1.250
     3.5000000       -2.5000000      145.5000000       16.756       -1.420       -0.843
     3.5000000       -1.5000000      145.5000000       16.560       -0.953       -0.435
     3.5000000       -0.5000000      145.5000000       16.364       -0.487       -0.028
     3.5000000        0.5000000      145.5000000       16.313       -0.124        0.034
     3.5000000        1.5000000      145.5000000       16.407        0.135       -0.250
     3.5000000        2.5000000      145.5000000       16.501        0.394       -0.534
     3.5000000        3.5000000      145.5000000       16.595        0.653       -0.818
     3.5000000        4.5000000      145.5000000       16.689        0.912       -1.101
     3.5000000       -4.5000000      146.5000000       17.270       -2.182       -1.853
     3.5000000       -3.5000000      146.5000000       17.041       -1.954       -1.442
     3.5000000       -2.5000000      146.5000000       16.813       -1.726       -1.032
     3.5000000       -1.5000000      146.5000000       16.584       -1.499       -0.621
     3.5000000       -0.5000000      146.5000000       16.356       -1.271       -0.211
     3.5000000        0.5000000      146.5000000       16.288       -1.014       -0.106
     3.5000000        1.5000000      146.5000000       16.381       -0.728       -0.307
     3.5000000        2.5000000      146.5000000       16.474       -0.442       -0.508
     3.5000000        3.5000000      146.5000000       16.567       -0.156       -0.710
     3.5000000        4.5000000      146.5000000       16.660        0.130       -0.911
     3.5000000       -4.5000000      147.5000000       17.392       -2.010       -2.048
     3.5000000       -3.5000000      147.5000000       17.131       -2.022       -1.634
     3.5000000       -2.5000000      147.5000000       16.870       -2.033       -1.221
     3.5000000       -1.5000000      147.5000000       16.609       -2.045       -0.807
     3.5000000       -0.5000000      147.5000000       16.348       -2.056       -0.393
     3.5000000        0.5000000      147.5000000       16.263       -1.905       -0.245
     3.5000000        1.5000000      147.5000000       16.355       -1.592       -0.364
     3.5000000        2.5000000      147.5000000       16.447       -1.278       -0.483
     3.5000000        3.5000000      147.5000000       16.538       -0.965       -0.602
     3.5000000        4.5000000      147.5000000       16.630       -0.651       -0.720
     3.5000000       -4.5000000      148.5000000       17.514       -1.839       -2.244
     3.5000000       -3.5000000      148.5000000       17.221       -2.090       -1.827
     3.5000000       -2.5000000      148.5000000       16.927       -2.340       -1.410
     3.5000000       -1.5000000      148.5000000       16.633       -2.590       -0.993
     3.5000000       -0.5000000      148.5000000       16.340       -2.841       -0.575
     3.5000000        0.5000000      148.5000000       16.238       -2.796       -0.385
     3.5000000        1.5000000      148.5000000       16.329       -2.455       -0.421
     3.5000000        2.5000000      148.5000000       16.419       -2.114       -0.457
     3.5000000        3.5000000      148.5000000       16.510       -1.774       -0.494
     3.5000000        4.5000000      148.5000000       16.600       -1.433       -0.530
     3.5000000       -4.5000000      149.5000000       17.637       -1.668       -2.439
     3.5000000       -3.5000000      149.5000000       17.310       -2.157       -2.019
     3.5000000       -2.5000000      149.5000000       16.984       -2.647       -1.599
     3.5000000       -1.5000000      149.5000000       16.658       -3.136       -1.178
     3.5000000       -0.5000000      149.5000000       16.332       -3.625       -0.758
     3.5000000        0.5000000      149.5000000       16.213       -3.686       -0.525
     3.5000000        1.5000000      149.5000000       16.303       -3.318       -0.478
     3.5000000        2.5000000      149.5000000       16.392       -2.950       -0.432
     3.5000000        3.5000000      149.5000000       16.481       -2.582       -0.386
     3.5000000        4.5000000      149.5000000       16.571       -2.214       -0.339
     3.5000000       -4.5000000      150.5000000       17.706       -1.506       -2.492
     3.5000000       -3.5000000      150.5000000       17.381       -2.094       -2.095
